# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = gpa_model
# start_datetime = 2023-01-12 14:36:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2912102498 (Default)
# output
#   file = examples\gpa\gpaMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,nationality,perfect,gpa
-1.94803,0.666667,0.154407,1,3,1,2.61813,0.382292,0.52674,4.11464
-1.95587,0.998231,0.154407,3,15,0,2.22257,0.166575,0.469284,8.15452
-2.71158,0.53771,0.154407,4,15,0,3.11139,0.210237,0.576388,7.93488
-2.24337,0.857143,0.154407,2,7,1,2.85103,0.311043,0.593243,7.11708
-2.86095,0.872069,0.154407,3,8,1,3.20936,0.180659,0.708124,7.50969
-2.68091,0.799787,0.154407,2,5,1,3.77115,0.242648,0.7035,7.67016
-3.52944,0.996768,0.154407,3,7,0,3.66211,0.112063,0.763481,7.94646
-2.33113,0.857143,0.154407,2,7,1,3.80942,0.214485,0.617113,9.00238
-2.24052,0.83665,0.154407,3,10,1,3.18671,0.368344,0.821006,8.68127
-2.40155,0.665738,0.154407,1,3,1,3.99908,0.264352,0.831282,8.57533
-1.7926,0.663868,0.154407,4,15,0,2.85505,0.319942,0.748513,8.16899
-2.07829,0.621367,0.154407,4,15,0,3.17289,0.312227,0.407505,5.92912
-2.04688,0.999256,0.154407,3,15,0,3.06844,0.231849,0.218684,8.06397
-3.59129,0.410664,0.154407,4,21,1,4.38676,0.0983848,0.266334,1.9837
-2.71683,0.928571,0.154407,3,14,1,3.79277,0.124161,0.49557,4.16914
-4.00409,0.931131,0.154407,4,16,1,4.86079,0.227421,0.954851,5.95829
-6.48799,0.902118,0.154407,3,14,1,9.9152,0.157017,0.711505,0.0563215
-3.0301,0.999609,0.154407,3,15,0,7.6932,0.492125,0.64828,0.935179
-5.06729,0.995031,0.154407,4,15,0,5.24987,0.363887,0.559914,0.111692
-4.28375,0.99964,0.154407,4,15,0,5.71896,0.611933,0.720218,0.297025
-3.91503,0.883251,0.154407,3,9,1,8.0357,0.360276,0.469938,0.3603
-2.59353,0.940685,0.154407,4,17,1,4.65228,0.210761,0.234998,5.03382
-2.44248,0.857029,0.154407,2,7,1,2.90767,0.243576,0.253964,5.30568
-3.11602,0.914519,0.154407,3,12,1,3.41398,0.221902,0.193745,2.0738
-2.64337,0.923077,0.154407,3,13,1,3.48706,0.189277,0.3929,2.64004
-2.34274,0.999953,0.154407,4,15,0,2.95872,0.207293,0.625251,5.22387
-4.36705,0.919905,0.154407,3,13,1,5.34935,0.0623377,0.903726,8.97762
-3.57106,0.8,0.154407,2,5,1,6.41463,0.173474,0.890035,9.19842
-4.58669,0.598611,0.154407,3,15,1,5.44796,0.286285,0.940776,9.65921
-4.2361,0.857143,0.154407,2,7,1,5.46655,0.263977,0.938443,9.50103
-4.47947,0.799049,0.154407,2,5,1,5.53302,0.205111,0.929587,9.5925
-2.40512,0.500122,0.154407,3,12,1,7.06812,0.203251,0.648769,5.73582
-2.82852,0.915694,0.154407,3,12,1,3.41196,0.229093,0.799594,2.97097
-2.54549,0.873531,0.154407,3,8,1,6.29538,0.466768,0.425049,1.52078
-2.68529,0.916307,0.154407,3,12,1,2.84752,0.446083,0.316793,1.5004
-4.86243,0.991928,0.154407,4,15,0,5.09162,0.768231,0.687415,0.206345
-4.34576,0.948211,0.154407,4,20,1,6.7608,0.286636,0.960389,2.11263
-3.83326,0.996509,0.154407,4,15,0,6.12805,0.784558,0.757014,0.752621
-4.13207,0.998938,0.154407,3,7,0,4.27142,0.799964,0.81793,0.726229
-3.40024,0.999895,0.154407,3,7,0,4.28443,0.684745,0.766198,0.953782
-3.22226,0.999966,0.154407,3,7,0,3.45998,0.712962,0.750984,1.18118
-1.69894,1,0.154407,4,15,0,2.80249,0.524231,0.857977,3.30789
-2.99816,0.333948,0.154407,3,11,1,4.21532,0.291143,0.269685,1.43224
-2.58735,0.854961,0.154407,2,7,1,4.9172,0.458922,0.455423,1.42424
-2.34376,0.899929,0.154407,3,10,1,2.7682,0.57698,0.452347,1.97867
-2.20303,0.905509,0.154407,3,11,1,3.20644,0.633479,0.91316,3.28889
-2.08003,0.799937,0.154407,2,5,1,2.28408,0.683418,0.896558,3.55224
-2.08003,0,0.154407,0,1,1,5.72525,0.683418,0.896558,3.55224
-2.08003,0,0.154407,0,1,1,2.42305,0.683418,0.896558,3.55224
-2.08003,0,0.154407,0,1,1,3.02995,0.683418,0.896558,3.55224
-2.08003,0,0.154407,0,1,1,3.71874,0.683418,0.896558,3.55224
-3.88313,0.339072,0.154407,3,15,1,6.79542,0.08347,0.706815,1.53378
-3.37828,0.922237,0.154407,3,13,1,6.91496,0.579817,0.804555,0.987854
-5.92979,0.985642,0.154407,4,15,0,7.58329,0.0278302,0.294221,0.498097
-4.71047,0.8,0.154407,2,5,1,8.8016,0.0640209,0.175487,1.17652
-4.20418,0.999873,0.154407,3,7,0,4.96679,0.123859,0.143842,1.28166
-1.75499,0.999612,0.154407,4,15,0,4.19236,0.242962,0.412936,8.2763
-2.2146,0.745607,0.154407,4,15,0,2.68947,0.168284,0.500055,8.6769
-2.80564,0.775499,0.154407,3,13,1,3.82699,0.181986,0.376317,9.31663
-2.58824,0.8,0.154407,2,5,1,4.13983,0.279495,0.543386,9.41212
-3.5473,0.682643,0.154407,4,23,1,4.34728,0.648066,0.377519,0.569855
-2.69079,0.998703,0.154407,4,15,0,4.85204,0.392801,0.818736,2.58384
-1.67475,0.888856,0.154407,3,9,1,2.07025,0.62992,0.836877,3.17184
-1.67475,0.182829,0.154407,1,2,1,4.2222,0.62992,0.836877,3.17184
-1.85364,0.665932,0.154407,1,3,1,2.65077,0.627014,0.875952,3.47683
-1.72674,0.666609,0.154407,1,3,1,2.16618,0.613121,0.852874,3.2632
-2.78548,0.748055,0.154407,3,14,1,3.0728,0.498226,0.883001,3.94605
-2.78548,0,0.154407,0,1,1,4.09209,0.498226,0.883001,3.94605
-2.78548,0,0.154407,0,1,1,3.54674,0.498226,0.883001,3.94605
-2.62031,0.5,0.154407,1,2,1,3.46725,0.46301,0.852173,3.67219
-2.62031,0,0.154407,0,1,1,3.44423,0.46301,0.852173,3.67219
-3.64951,0.884153,0.154407,3,9,1,3.98364,0.119538,0.880534,3.77004
-3.19302,0.874939,0.154407,3,8,1,5.10428,0.472833,0.927568,4.3006
-2.44487,0.933333,0.154407,3,15,1,3.71183,0.232532,0.724311,5.81245
-3.31597,0.850389,0.154407,2,7,1,4.83675,0.302766,0.919889,6.29104
-3.511,0.75,0.154407,2,4,1,3.89806,0.450662,0.94405,6.46951
-3.30841,0.749658,0.154407,2,4,1,4.31247,0.310507,0.922722,6.02079
-3.46428,0.832821,0.154407,2,6,1,3.7621,0.267173,0.926609,6.22285
-3.0683,0.92775,0.154407,3,14,1,3.40749,0.193238,0.916698,8.26044
-4.34559,0.723032,0.154407,4,20,1,6.48806,0.0181871,0.63348,8.67381
-4.92484,0.536158,0.154407,4,28,1,5.5222,0.016854,0.862588,8.37551
-5.52873,0.652625,0.154407,3,12,1,7.23503,0.0409825,0.971776,8.38351
-4.60235,0.533893,0.154407,4,21,1,7.77412,0.167334,0.957935,7.67179
-5.00941,0.999319,0.154407,3,7,0,5.14151,0.109593,0.962807,7.42871
-3.10769,0.999872,0.154407,4,15,0,5.46588,0.121308,0.724463,6.99753
-2.68728,0.888592,0.154407,3,9,1,4.91724,0.370729,0.0998119,8.61302
-4.11634,0.795181,0.154407,2,5,1,6.05921,0.227714,0.044508,9.12069
-5.9093,0.765795,0.154407,2,7,1,8.08115,0.14326,0.0162012,9.46051
-5.97258,0.874851,0.154407,3,8,1,6.29044,0.107665,0.0157475,9.32504
-6.98587,0.812853,0.154407,3,12,1,7.27976,0.0791465,0.00641315,9.20401
-6.66477,0.666202,0.154407,1,3,1,13.9884,0.0411913,0.011808,8.84989
-7.29668,0.749759,0.154407,2,4,1,8.41842,0.0180964,0.011246,8.51857
-6.93655,0.872268,0.154407,3,8,1,8.39324,0.0429168,0.0187783,9.50302
-7.29563,0.999314,0.154407,3,7,0,7.82917,0.0542168,0.0183181,9.72155
-7.21782,0.875,0.154407,3,8,1,9.70552,0.0712609,0.0239855,9.82272
-5.33043,0.999829,0.154407,2,7,0,7.61639,0.133655,0.0370235,9.5481
-2.90691,0.729876,0.154407,2,6,1,6.6681,0.263628,0.113286,8.83294
-3.19433,0.585289,0.154407,3,10,1,4.84992,0.176277,0.133247,5.74483
-2.67917,0.999556,0.154407,4,15,0,3.89109,0.673234,0.552263,1.48073
-3.06646,0.988034,0.154407,3,15,0,5.88337,0.0736504,0.677714,8.67415
-2.4891,0.79942,0.154407,2,5,1,5.97722,0.133088,0.637103,8.68177
-2.4535,0.702322,0.154407,3,14,1,4.13479,0.102498,0.321542,8.03917
-2.0106,0.523961,0.154407,4,18,1,3.13899,0.173632,0.606423,8.2581
-2.43432,0.904448,0.154407,2,7,0,3.44247,0.142353,0.651162,8.65676
-2.96907,0.728093,0.154407,3,13,1,5.17699,0.149268,0.74377,6.94452
-2.97217,0.958058,0.154407,4,24,1,3.32947,0.766664,0.186848,2.51698
-2.73595,0.937472,0.154407,4,16,1,3.86362,0.426606,0.21384,1.96121
-1.07947,0.8,0.154407,2,5,1,3.80065,0.629658,0.532141,3.13728
-1.15123,0.665815,0.154407,1,3,1,1.95281,0.692013,0.576606,3.37504
-2.00561,0.794203,0.154407,2,5,1,3.66022,0.894438,0.341921,3.69749
-4.10971,0.302755,0.154407,2,6,1,5.87493,0.93594,0.235228,1.87215
-2.26181,0.998767,0.154407,4,15,0,4.91911,0.499153,0.430721,2.17017
-5.48305,0.978989,0.154407,3,15,0,6.94002,0.871936,0.51085,0.151257
-5.74229,0.927806,0.154407,3,14,1,6.22209,0.893661,0.301641,0.162874
-4.55069,0.833333,0.154407,2,6,1,7.023,0.847052,0.271866,0.430267
-4.84357,0.664438,0.154407,1,3,1,5.89037,0.860277,0.202963,0.423094
-3.2287,0.964114,0.154407,4,28,1,5.15517,0.0632884,0.420413,8.8617
-3.68841,0.776824,0.154407,3,13,1,4.18515,0.0761257,0.211697,9.1425
-3.87341,0.623468,0.154407,4,15,0,4.22972,0.0474991,0.195927,8.77768
-4.29914,0.600767,0.154407,4,23,1,6.32541,0.055651,0.117091,4.93277
-2.42532,1,0.154407,4,15,0,4.77297,0.567379,0.231827,2.81701
-2.15668,0.996621,0.154407,4,15,0,2.74543,0.160033,0.426426,8.47175
-2.7965,0.566651,0.154407,3,14,1,3.80508,0.292964,0.803607,9.25827
-1.90676,0.837096,0.154407,3,10,1,3.10679,0.225796,0.664103,8.31434
-1.84331,0.729519,0.154407,3,7,0,1.9318,0.239511,0.657304,8.28741
-6.23041,0.857132,0.154407,4,15,0,6.94807,0.121573,0.818505,9.95414
-4.16683,0.916867,0.154407,4,15,0,6.87959,0.0823148,0.599969,9.67489
-2.52364,0.733965,0.154407,4,25,1,4.76678,0.200491,0.831077,8.44883
-2.56791,0.587072,0.154407,2,7,1,3.74764,0.172757,0.781063,8.66807
-3.20762,0.459353,0.154407,4,24,1,4.09219,0.172763,0.799871,7.70512
-2.19726,0.90905,0.154407,3,11,1,2.6156,0.267843,0.841024,8.06772
-2.57027,0.27736,0.154407,2,4,1,4.09559,0.405594,0.760165,7.75535
-2.4844,0.666667,0.154407,1,3,1,3.74505,0.333797,0.755398,7.16993
-2.11372,0.987426,0.154407,4,15,0,5.80246,0.271453,0.553559,8.98851
-7.76262,0.688553,0.154407,4,16,1,10.1862,0.350366,0.909719,9.99162
-7.35115,0.833244,0.154407,2,6,1,8.05875,0.403508,0.867136,9.99148
-7.51282,0.666619,0.154407,1,3,1,8.03039,0.357183,0.853702,9.99299
-4.13564,0.999966,0.154407,3,11,0,7.80065,0.446161,0.621922,9.8977
-4.13564,0,0.154407,0,1,1,5.06323,0.446161,0.621922,9.8977
-4.14974,0.832914,0.154407,2,6,1,4.39947,0.387987,0.701159,9.88202
-4.25309,0.665222,0.154407,1,3,1,7.82591,0.324185,0.557882,9.90224
-3.03015,0.83302,0.154407,2,6,1,6.19215,0.174733,0.519273,9.47917
-3.32002,0.881324,0.154407,3,9,1,6.68266,0.380621,0.0810759,9.17467
-4.08228,0.871225,0.154407,3,8,1,4.76773,0.184538,0.0948814,9.49422
-3.30954,0.833333,0.154407,2,6,1,4.72909,0.271657,0.152047,9.44202
-3.59363,0.999232,0.154407,3,7,0,3.68704,0.220845,0.124806,9.4292
-2.53241,0.767787,0.154407,2,7,1,3.75544,0.306422,0.18377,8.97864
-2.3634,0.790539,0.154407,4,15,0,2.657,0.323533,0.243061,9.05005
-2.96403,0.628986,0.154407,4,18,1,4.2683,0.146236,0.675937,7.47554
-2.33278,0.956008,0.154407,4,23,1,3.55563,0.331962,0.246393,3.80106
-3.55933,0.991102,0.154407,3,7,0,3.87008,0.165678,0.166914,1.80712
-4.49636,0.495192,0.154407,1,2,1,9.16077,0.0964422,0.10172,1.68379
-3.89928,0.857143,0.154407,2,7,1,4.72343,0.145775,0.120023,1.90191
-3.89928,0,0.154407,0,1,1,6.77578,0.145775,0.120023,1.90191
-5.73632,0.895548,0.154407,3,10,1,6.37051,0.0644299,0.144181,0.454457
-3.87371,0.799554,0.154407,2,5,1,7.80684,0.229256,0.371255,0.532156
-4.13275,0.998839,0.154407,4,15,0,4.92043,0.184127,0.598521,0.466029
-3.29143,0.997536,0.154407,4,15,0,5.81231,0.112781,0.651292,7.9377
-2.58984,1,0.154407,4,15,0,2.93386,0.128247,0.783781,8.22975
-2.94531,0.41423,0.154407,2,6,1,4.07316,0.207669,0.728919,7.97089
-1.78792,0.666667,0.154407,1,3,1,3.27503,0.289704,0.726802,8.15219
-2.52898,0.459146,0.154407,3,7,0,2.86652,0.302756,0.746763,7.24161
-3.60725,0.994213,0.154407,4,15,0,4.25725,0.107854,0.563079,1.32018
-2.85496,0.909091,0.154407,3,11,1,4.03692,0.241594,0.717712,1.91864
-1.98054,0.898442,0.154407,3,10,1,4.2917,0.384951,0.370708,5.12651
-3.11068,0.883643,0.154407,3,9,1,5.33861,0.236112,0.850124,7.36751
-1.24253,1,0.154407,4,15,0,2.29985,0.5394,0.740169,3.3339
-1.97893,0.493971,0.154407,3,15,0,2.75108,0.477536,0.650407,4.20258
-1.55038,0.951071,0.154407,4,23,1,2.61681,0.561089,0.172753,3.32
-3.00961,0.347315,0.154407,4,20,1,4.35635,0.129449,0.691861,2.88458
-2.26699,0.993886,0.154407,3,15,0,5.83016,0.596315,0.314019,2.76023
-2.84338,0.495209,0.154407,1,2,1,6.77931,0.581463,0.21592,1.70344
-2.64001,0.799784,0.154407,2,5,1,3.57347,0.626558,0.238125,2.13829
-1.1912,0.916652,0.154407,3,12,1,2.07451,0.581377,0.691739,3.13969
-1.07894,0.5,0.154407,1,2,1,1.46072,0.567733,0.664187,3.53292
-3.12482,0.36511,0.154407,4,15,0,3.62635,0.0766627,0.508847,4.60053
-2.77746,0.933248,0.154407,3,15,1,3.30811,0.127837,0.650669,4.32332
-2.44518,0.998216,0.154407,4,15,0,3.831,0.205017,0.401588,3.30831
-2.58643,0.799039,0.154407,2,5,1,4.72837,0.346443,0.241361,2.3846
-3.46185,0.998969,0.154407,4,15,0,4.01506,0.349919,0.143964,9.56981
-1.87345,0.630606,0.154407,4,18,1,3.75289,0.288056,0.370101,8.63064
-2.16839,0.909053,0.154407,3,7,0,2.24203,0.269126,0.285964,8.81116
-1.74215,0.856812,0.154407,2,7,1,2.80756,0.229073,0.363033,8.0368
-1.52358,0.591549,0.154407,2,4,1,4.97916,0.330694,0.471369,8.23475
-3.501,0.366778,0.154407,4,15,0,3.83534,0.656637,0.852282,1.20892
-3.24477,0.833215,0.154407,2,6,1,3.95551,0.674869,0.831219,1.48744
-2.55701,0.999973,0.154407,4,15,0,3.84214,0.176412,0.691115,4.96496
-2.43379,0.93332,0.154407,3,15,1,2.63169,0.201241,0.660401,5.81962
-2.45488,0.998331,0.154407,4,15,0,3.17535,0.177363,0.381872,5.25713
-2.69624,0.950604,0.154407,4,21,1,3.26784,0.669749,0.812529,2.76885
-2.36971,0.8,0.154407,2,5,1,3.81487,0.738075,0.912787,3.37293
-2.4973,0.666622,0.154407,1,3,1,2.79852,0.728532,0.927698,3.52532
-2.93098,0.365647,0.154407,4,15,0,5.30166,0.343576,0.184392,1.95493
-2.78297,0.954303,0.154407,4,22,1,3.74725,0.149127,0.441835,7.28772
-3.35817,0.907526,0.154407,3,11,1,3.69854,0.0883884,0.30232,7.12704
-3.68334,0.922897,0.154407,3,13,1,4.26578,0.0686803,0.221249,3.52033
-4.15919,0.942552,0.154407,4,18,1,5.11162,0.0683718,0.6717,1.27447
-2.58009,0.999957,0.154407,3,7,0,4.27874,0.200914,0.714538,3.63499
-2.17437,0.944399,0.154407,4,18,1,2.8342,0.254821,0.417247,5.61533
-3.17228,0.994186,0.154407,3,15,0,3.5715,0.0921685,0.280204,4.59113
-3.32944,0.896601,0.154407,3,10,1,6.00254,0.0759873,0.353908,3.35891
-3.4002,0.831092,0.154407,2,6,1,4.75733,0.0835614,0.264978,3.37867
-2.70561,0.855426,0.154407,2,7,1,6.23918,0.189218,0.450183,2.27959
-2.55942,0.899958,0.154407,3,10,1,3.09983,0.235286,0.553282,2.24198
-4.29821,0.993257,0.154407,4,15,0,4.64414,0.0243527,0.614324,5.92388
-2.69533,0.963662,0.154407,4,28,1,5.01686,0.165749,0.538047,7.31395
-2.28802,0.833333,0.154407,2,6,1,3.39433,0.246581,0.432877,6.65895
-2.67356,0.95225,0.154407,4,22,1,2.82373,0.721227,0.935946,3.0152
-2.67356,0,0.154407,0,1,1,4.05615,0.721227,0.935946,3.0152
-2.61995,0.57933,0.154407,4,15,0,3.26552,0.599769,0.946493,3.27724
-2.61995,0.45581,0.154407,1,3,1,3.60488,0.599769,0.946493,3.27724
-4.12356,0.365776,0.154407,3,7,0,5.71017,0.604529,0.963847,2.63999
-5.59832,0.928807,0.154407,4,17,1,7.84618,0.0462128,0.910458,1.16701
-3.29872,0.959975,0.154407,4,25,1,5.95412,0.0395003,0.420642,8.21034
-3.51875,0.412482,0.154407,4,15,0,4.61438,0.070616,0.263557,6.31699
-2.40586,0.999591,0.154407,4,15,0,4.03374,0.273133,0.661707,2.8306
-1.29651,0.998159,0.154407,4,15,0,2.14857,0.634912,0.728103,3.24628
-2.37064,0.318412,0.154407,3,8,1,5.60976,0.61186,0.634471,2.1648
-3.14219,0.797635,0.154407,2,5,1,4.71976,0.526376,0.360617,0.818285
-3.45745,0.908445,0.154407,3,11,1,3.75209,0.336816,0.460049,0.604419
-4.70191,0.997453,0.154407,3,15,0,5.43116,0.339455,0.539334,0.165697
-5.03524,0.996492,0.154407,4,15,0,6.15563,0.12383,0.21651,0.366886
-3.50689,1,0.154407,4,15,0,5.70644,0.690869,0.39048,0.629642
-4.44458,0.963903,0.154407,4,30,1,6.1075,0.0274611,0.203121,8.87395
-2.85524,0.665137,0.154407,4,15,0,5.91749,0.258582,0.256261,1.95826
-2.59815,0.75,0.154407,2,4,1,4.29457,0.423193,0.185966,2.79474
-2.29279,0.833333,0.154407,2,6,1,4.59749,0.640979,0.308228,2.89771
-2.38675,0.666221,0.154407,1,3,1,3.3705,0.634549,0.353001,2.23541
-2.70263,0.997202,0.154407,4,15,0,3.82386,0.265711,0.164682,5.16137
-2.93598,0.499247,0.154407,1,2,1,3.77071,0.273083,0.122574,5.37176
-2.97346,0.833122,0.154407,2,6,1,3.24945,0.236979,0.130596,5.312
-3.19777,0.664991,0.154407,1,3,1,6.192,0.142922,0.158537,5.00296
-2.05679,0.932462,0.154407,3,15,1,4.74456,0.421475,0.455827,3.03546
-2.56258,0.996762,0.154407,3,7,0,2.61661,0.401402,0.272415,2.0319
-2.84632,0.664354,0.154407,1,3,1,4.53002,0.475253,0.208536,1.69923
-3.86069,0.993446,0.154407,4,15,0,4.88276,0.0550699,0.494172,7.9689
-4.83368,0.954466,0.154407,4,26,1,6.64383,0.670977,0.981985,2.84928
-5.30341,0.96236,0.154407,4,31,1,7.97468,0.97614,0.750686,1.31385
-6.37197,0.99792,0.154407,3,7,0,6.57196,0.985126,0.676643,0.564922
-1.62752,0.997942,0.154407,4,15,0,6.67072,0.643437,0.81864,3.05402
-5.28131,0.364533,0.154407,4,15,0,5.58401,0.303645,0.990048,5.76763
-3.31946,0.942798,0.154407,4,18,1,6.71898,0.897613,0.340553,2.26611
-3.41378,0.833033,0.154407,2,6,1,3.55169,0.885962,0.319396,1.83572
-3.46637,0.89986,0.154407,3,10,1,3.75227,0.903485,0.443939,1.76089
-3.5441,0.856803,0.154407,2,7,1,3.89741,0.878684,0.408979,1.28705
-4.08033,0.856111,0.154407,2,7,1,4.28867,0.894319,0.378311,0.829109
-3.17897,0.999483,0.154407,4,31,0,7.58994,0.209874,0.188308,7.9285
-3.01733,0.899735,0.154407,3,10,1,5.60059,0.105917,0.424168,3.03913
-3.11466,0.922556,0.154407,3,13,1,3.6665,0.123439,0.713185,2.77684
-3.53992,0.915914,0.154407,3,12,1,4.43027,0.10654,0.404755,1.48602
-3.54139,0.927109,0.154407,3,14,1,6.14871,0.716662,0.356418,0.666446
-3.50781,0.922887,0.154407,3,13,1,4.31942,0.390487,0.190867,0.895311
-3.21868,0.923022,0.154407,3,13,1,3.89387,0.388085,0.283041,0.913686
-3.09019,0.928542,0.154407,3,14,1,3.70909,0.294801,0.265893,1.28664
-2.46854,0.909091,0.154407,3,11,1,4.08082,0.29412,0.631004,2.26565
-2.80957,0.798222,0.154407,2,5,1,3.94661,0.236807,0.68553,1.91118
-3.3099,0.855995,0.154407,2,7,1,5.49925,0.156615,0.459658,1.276
-2.84028,0.923077,0.154407,3,13,1,3.77445,0.364676,0.549348,1.15076
-2.8525,0.998608,0.154407,4,15,0,3.77503,0.608942,0.231581,1.62602
-2.50118,0.91617,0.154407,3,12,1,3.27039,0.521517,0.312579,1.88405
-2.32372,0.5,0.154407,1,2,1,4.3925,0.536018,0.265968,2.80113
-1.13761,0.857143,0.154407,2,7,1,2.54022,0.658658,0.538886,3.02775
-2.13114,0.547169,0.154407,2,5,1,2.46323,0.614747,0.531314,2.79255
-1.02022,0.666667,0.154407,1,3,1,1.58661,0.594162,0.49469,3.26879
-2.16937,0.486401,0.154407,4,23,1,2.23824,0.170502,0.720229,8.20183
-2.35547,0.579836,0.154407,4,15,0,2.64355,0.19575,0.788604,8.42125
-2.26421,0.632396,0.154407,3,13,1,2.62263,0.182113,0.75943,8.30941
-3.75883,0.693158,0.154407,4,24,1,5.23286,0.727564,0.778395,0.735943
-3.31663,0.947365,0.154407,4,19,1,4.46121,0.541807,0.875988,1.6016
-3.07113,0.943433,0.154407,4,18,1,4.57682,0.0848828,0.403261,4.55971
-4.96437,0.998582,0.154407,3,15,0,7.23131,0.0175397,0.302473,7.40727
-4.64996,0.797463,0.154407,2,5,1,6.70796,0.0483173,0.128193,7.52848
-2.34093,1,0.154407,3,11,0,8.68661,0.228152,0.352569,3.97119
-2.35095,0.999974,0.154407,4,15,0,2.41512,0.245019,0.330834,3.683
-2.29671,0.91664,0.154407,3,12,1,2.69788,0.295595,0.495374,2.61786
-2.09531,0.857143,0.154407,2,7,1,2.43979,0.36702,0.412879,3.22428
-3.80043,0.991965,0.154407,4,15,0,4.05273,0.911232,0.405056,1.32188
-3.48667,0.999526,0.154407,4,15,0,4.39565,0.851319,0.612915,1.15172
-2.48647,0.915505,0.154407,3,12,1,4.50916,0.578107,0.350405,1.83568
-2.43446,0.899831,0.154407,3,10,1,3.14004,0.488076,0.466743,1.6975
-1.48789,0.999388,0.154407,4,15,0,2.0261,0.692866,0.762959,3.15293
-1.48789,0.275065,0.154407,2,4,1,3.01054,0.692866,0.762959,3.15293
-1.21181,0.799859,0.154407,2,5,1,1.66755,0.654846,0.699214,3.59854
-0.986377,0.450103,0.154407,3,15,0,2.82849,0.575688,0.626056,3.99515
-0.986377,0,0.154407,0,1,1,4.31265,0.575688,0.626056,3.99515
-1.55093,0.477687,0.154407,4,25,1,1.9596,0.818039,0.566643,3.08745
-1.55093,0,0.154407,0,1,1,2.85478,0.818039,0.566643,3.08745
-1.72419,0.499515,0.154407,1,2,1,4.33235,0.870639,0.470752,3.7264
-1.79651,0.419172,0.154407,2,5,1,3.54034,0.859755,0.365073,3.22059
-1.52127,0.874981,0.154407,3,8,1,1.8589,0.792094,0.334392,3.24598
-1.34228,0.857143,0.154407,2,7,1,1.79222,0.677364,0.275707,3.27443
-1.99493,0.885797,0.154407,3,9,1,3.85903,0.763159,0.859886,3.57822
-1.99493,0,0.154407,0,1,1,4.10846,0.763159,0.859886,3.57822
-1.99493,0,0.154407,0,1,1,3.75114,0.763159,0.859886,3.57822
-1.83621,0.666507,0.154407,1,3,1,3.26962,0.785236,0.805444,3.32451
-1.83621,0.276654,0.154407,2,4,1,3.62546,0.785236,0.805444,3.32451
-1.82866,0.5,0.154407,1,2,1,6.24084,0.666415,0.869782,3.76275
-1.34529,0.663802,0.154407,1,3,1,8.2646,0.703495,0.725523,3.60991
-1.26118,0.83332,0.154407,2,6,1,1.65122,0.731988,0.638374,3.59069
-1.2306,0.857137,0.154407,2,7,1,1.35165,0.711704,0.653315,3.63042
-2.37122,0.401997,0.154407,4,26,1,2.70682,0.671383,0.509313,2.15981
-3.66538,0.993414,0.154407,4,15,0,4.34225,0.115579,0.885032,5.62639
-4.95031,0.919858,0.154407,3,13,1,5.43207,0.0618168,0.930774,2.54024
-4.48084,0.922961,0.154407,3,13,1,5.71809,0.0977273,0.938936,6.61282
-6.82052,0.997464,0.154407,4,15,0,8.24681,0.781956,0.996147,2.11474
-6.61771,0.832973,0.154407,2,6,1,7.92671,0.868254,0.994161,2.79249
-4.94143,0.749676,0.154407,2,4,1,6.14159,0.787727,0.993144,3.61622
-4.94143,0,0.154407,0,1,1,5.94743,0.787727,0.993144,3.61622
-5.25311,0.499568,0.154407,1,2,1,5.8391,0.787858,0.994612,3.12507
-5.92153,0.666206,0.154407,1,3,1,8.62897,0.816631,0.997038,3.35798
-5.92153,0.420623,0.154407,2,5,1,6.45157,0.816631,0.997038,3.35798
-5.92153,0,0.154407,0,1,1,7.539,0.816631,0.997038,3.35798
-5.27774,0.832887,0.154407,2,6,1,7.28237,0.857798,0.992891,3.21343
-5.27774,0,0.154407,0,1,1,10.0632,0.857798,0.992891,3.21343
-4.35001,0.8,0.154407,2,5,1,5.91901,0.799462,0.98677,3.47854
-4.35001,0.184025,0.154407,1,2,1,5.82399,0.799462,0.98677,3.47854
-5.87107,0.513318,0.154407,4,19,1,8.05161,0.0914562,0.985724,4.06001
-1.58653,0.888889,0.154407,3,9,1,6.95328,0.39192,0.489977,8.51562
-1.96492,0.613447,0.154407,4,19,1,2.66345,0.361357,0.722959,8.72078
